cliente_id,centro_id,fecha,hora,tipo_acceso,clase_asistida,duracion_entrenamiento_min
262,3,2024-08-09,19:00,QR,Natación,88
262,3,2025-05-19,07:00,Torniquete,Spinning,75
262,3,2024-03-12,07:30,Torniquete,,89
262,3,2023-09-21,11:00,App,Stretching,78
262,3,2024-02-28,10:00,App,,82
262,3,2023-04-21,07:30,Torniquete,Boxing,97
262,3,2023-08-19,12:00,App,Natación,30
262,3,2025-07-04,20:00,Torniquete,Natación,52
262,3,2023-01-20,12:00,Tarjeta,Pilates,42
262,3,2026-02-10,19:00,App,Boxing,106
262,3,2022-11-10,11:00,App,Funcional,87
262,3,2025-02-03,17:00,QR,Boxing,112
262,3,2024-11-23,19:00,Tarjeta,Zumba,60
262,3,2025-12-10,20:00,Torniquete,CrossFit,71
262,3,2026-05-24,07:30,Torniquete,,114
262,3,2023-11-28,20:00,QR,Funcional,59
262,3,2025-04-18,17:00,App,Stretching,120
262,3,2026-02-22,21:00,App,Funcional,66
262,3,2023-11-28,18:00,QR,Natación,105
262,3,2025-06-08,07:30,App,Pilates,36
262,3,2025-03-13,12:00,App,,71
262,3,2025-10-17,09:00,Tarjeta,Boxing,101
262,3,2022-10-31,21:00,App,,40
262,3,2026-03-07,08:00,App,Stretching,93
262,3,2025-08-07,19:00,Torniquete,,100
262,3,2022-09-01,18:00,Torniquete,Natación,108
262,3,2024-08-22,18:00,Torniquete,CrossFit,43
262,3,2024-01-07,17:00,QR,Spinning,58
262,3,2023-09-10,09:00,App,Natación,67
262,3,2024-03-03,17:00,Torniquete,Zumba,114
262,3,2025-11-05,18:00,App,,66
262,3,2023-03-05,07:00,Torniquete,Natación,84
262,3,2022-10-16,12:00,Tarjeta,,81
262,3,2023-01-04,08:00,Tarjeta,Funcional,50
262,3,2026-05-23,12:00,QR,Pilates,83
262,3,2026-05-21,08:00,App,CrossFit,107
262,3,2025-01-02,21:00,Torniquete,,64
262,3,2023-10-23,19:00,Torniquete,Yoga,57
262,3,2025-09-19,12:00,Tarjeta,CrossFit,37
262,3,2026-06-17,18:00,Tarjeta,Boxing,46
262,3,2022-12-19,17:00,QR,Zumba,88
262,3,2025-05-01,18:00,App,,43
262,3,2025-03-03,19:00,Torniquete,,44
262,3,2024-03-16,07:00,Torniquete,,33
262,3,2024-10-01,18:00,Torniquete,,95
262,3,2023-12-05,09:00,Torniquete,,84
262,3,2022-11-26,08:00,Tarjeta,Pilates,110
262,3,2025-12-13,09:00,Torniquete,Zumba,75
262,3,2025-09-01,08:00,Torniquete,Zumba,74
262,3,2026-01-26,21:00,Torniquete,,61
262,3,2026-07-10,20:00,Torniquete,Pilates,90
262,3,2023-02-10,21:00,Tarjeta,Body Pump,45
262,3,2024-08-11,09:00,App,Body Pump,67
262,3,2023-10-05,07:00,Torniquete,Yoga,74
262,3,2023-09-18,19:00,Torniquete,Natación,52
262,3,2023-01-17,17:00,Torniquete,,62
262,3,2024-03-04,17:00,App,,47
262,3,2026-02-27,19:00,QR,Zumba,103
262,3,2023-10-11,20:00,Tarjeta,CrossFit,53
262,3,2025-07-27,20:00,Torniquete,Yoga,37
262,3,2025-09-10,07:30,QR,,113
262,3,2023-02-10,08:00,QR,,59
262,3,2024-05-12,07:00,Tarjeta,Pilates,35
262,3,2024-04-23,17:00,App,Funcional,40
262,3,2023-11-25,17:00,App,,77
262,3,2025-11-07,21:00,Torniquete,Boxing,94
262,3,2023-02-03,11:00,App,Funcional,43
262,3,2025-12-21,08:00,QR,Natación,89
262,3,2024-09-23,07:30,QR,Pilates,72
262,3,2024-03-20,21:00,Tarjeta,,41
262,3,2025-10-26,19:00,Tarjeta,,75
262,3,2025-08-25,10:00,QR,Spinning,77
262,3,2023-03-21,07:00,Tarjeta,,90
262,3,2023-03-24,20:00,QR,Funcional,74
262,3,2025-02-19,11:00,Torniquete,Yoga,50
262,3,2024-05-06,11:00,QR,Natación,110
262,3,2026-06-12,09:00,Torniquete,CrossFit,77
262,3,2022-11-26,17:00,Tarjeta,Stretching,48
262,3,2024-12-04,19:00,QR,,89
262,3,2024-10-19,08:00,QR,,89
262,3,2023-07-27,08:00,Torniquete,Spinning,40
262,3,2024-02-10,18:00,App,Zumba,43
262,3,2023-08-06,07:30,App,Stretching,111
263,1,2026-05-24,10:00,QR,,110
263,1,2026-07-06,07:30,Tarjeta,Boxing,73
263,1,2026-05-13,18:00,Torniquete,Yoga,51
263,1,2026-05-10,08:00,Torniquete,Funcional,80
263,1,2026-06-25,07:00,App,Body Pump,79
263,1,2026-05-18,10:00,Tarjeta,CrossFit,46
263,1,2026-05-04,19:00,QR,Stretching,97
264,1,2026-01-02,17:00,Torniquete,Stretching,109
264,1,2025-06-27,11:00,Tarjeta,Yoga,63
264,1,2025-09-09,19:00,App,Stretching,79
264,1,2025-07-19,08:00,Torniquete,,74
264,1,2025-07-22,10:00,Tarjeta,,40
264,1,2025-11-14,17:00,App,Yoga,43
264,1,2026-06-30,12:00,Torniquete,Spinning,103
264,1,2025-09-04,21:00,Tarjeta,,44
264,1,2025-10-12,10:00,App,CrossFit,79
264,1,2025-08-04,21:00,Torniquete,Boxing,93
264,1,2025-03-29,17:00,App,,66
264,1,2025-12-19,11:00,Tarjeta,Zumba,51
264,1,2025-03-21,11:00,QR,Spinning,93
264,1,2025-07-29,07:30,Tarjeta,Boxing,113
264,1,2025-08-02,09:00,Tarjeta,Boxing,52
264,1,2025-02-20,21:00,QR,,102
264,1,2025-07-27,07:00,QR,,111
264,1,2025-07-11,20:00,Torniquete,Pilates,72
264,1,2026-05-27,19:00,App,Funcional,91
264,1,2025-05-14,18:00,Tarjeta,Stretching,43
264,1,2026-07-08,07:00,Torniquete,,52
264,1,2025-05-14,08:00,QR,Spinning,96
264,1,2025-03-24,09:00,Tarjeta,Zumba,104
264,1,2025-02-28,20:00,Torniquete,Yoga,101
264,1,2025-05-06,09:00,Torniquete,Zumba,48
264,1,2026-06-11,10:00,App,Body Pump,107
264,1,2025-02-14,19:00,QR,Stretching,89
264,1,2026-05-19,07:00,Torniquete,,119
264,1,2026-05-26,07:30,App,Yoga,105
264,1,2026-02-05,11:00,Torniquete,Funcional,94
264,1,2025-12-02,12:00,Tarjeta,,86
264,1,2025-05-20,20:00,Tarjeta,Pilates,49
264,1,2026-03-05,20:00,App,Stretching,86
264,1,2026-04-07,21:00,QR,Spinning,50
264,1,2025-12-05,21:00,App,,78
264,1,2025-08-10,20:00,Tarjeta,CrossFit,90
264,1,2025-09-06,12:00,Torniquete,,53
264,1,2026-06-13,12:00,Tarjeta,,114
264,1,2025-09-07,10:00,Torniquete,Yoga,93
264,1,2025-08-27,11:00,App,Zumba,120
264,1,2026-07-03,07:30,App,Zumba,61
264,1,2025-05-11,07:00,App,Yoga,52
264,1,2026-06-14,19:00,App,Zumba,91
264,1,2025-07-26,18:00,App,Stretching,68
264,1,2025-06-03,07:30,QR,Body Pump,118
264,1,2025-06-05,10:00,App,Pilates,52
264,1,2025-02-07,11:00,Tarjeta,CrossFit,31
264,1,2025-02-11,07:30,Tarjeta,,77
264,1,2026-05-05,20:00,Tarjeta,,91
264,1,2025-07-17,21:00,Torniquete,Stretching,100
264,1,2026-03-01,19:00,App,Pilates,82
264,1,2025-09-25,10:00,QR,,46
264,1,2025-04-13,21:00,Tarjeta,Spinning,52
264,1,2026-02-14,08:00,Torniquete,Zumba,75
264,1,2025-04-26,20:00,Torniquete,Spinning,34
264,1,2026-01-04,20:00,App,Natación,93
264,1,2026-02-21,17:00,App,Boxing,111
264,1,2026-03-25,20:00,App,Yoga,34
264,1,2025-01-26,12:00,QR,Zumba,64
264,1,2026-01-17,20:00,QR,Zumba,74
264,1,2025-08-05,10:00,App,Natación,110
264,1,2025-12-13,20:00,Torniquete,,116
264,1,2025-12-05,19:00,QR,Stretching,36
264,1,2026-06-08,07:30,App,,56
264,1,2025-07-22,07:00,Torniquete,Stretching,109
264,1,2025-05-04,08:00,Tarjeta,Body Pump,38
264,1,2026-01-22,21:00,Tarjeta,,105
264,1,2025-12-13,17:00,Tarjeta,Zumba,59
264,1,2025-10-15,19:00,Torniquete,Stretching,70
264,1,2025-06-17,12:00,QR,,103
264,1,2026-03-29,07:00,Torniquete,Stretching,54
264,1,2026-03-16,20:00,App,Stretching,32
264,1,2025-08-22,07:30,App,Body Pump,48
264,1,2025-02-03,21:00,Tarjeta,Pilates,30
264,1,2026-02-27,07:30,App,Pilates,109
264,1,2026-05-22,17:00,Torniquete,,97
264,1,2025-08-18,12:00,Torniquete,CrossFit,115
264,1,2025-07-22,09:00,Torniquete,Funcional,51
264,1,2025-11-18,19:00,QR,Funcional,30
264,1,2026-04-22,12:00,QR,Zumba,36
264,1,2025-04-14,08:00,QR,Pilates,96
264,1,2025-02-08,08:00,Tarjeta,Spinning,47
264,1,2025-08-15,21:00,App,,73
264,1,2025-03-08,17:00,Torniquete,Zumba,80
264,1,2026-06-27,09:00,Torniquete,Boxing,56
264,1,2025-10-03,17:00,App,Funcional,57
264,1,2025-03-01,17:00,QR,Yoga,36
264,1,2025-03-17,12:00,App,Yoga,37
264,1,2026-06-19,18:00,QR,,118
264,1,2025-10-16,07:30,Tarjeta,Natación,98
264,1,2025-05-22,21:00,Torniquete,Stretching,115
264,1,2025-09-01,21:00,QR,Stretching,62
264,1,2025-07-31,21:00,Tarjeta,Body Pump,52
264,1,2025-02-21,17:00,Torniquete,Body Pump,37
264,1,2026-03-15,17:00,App,Funcional,41
264,1,2025-04-11,09:00,Torniquete,Spinning,83
264,1,2025-11-17,18:00,App,Stretching,76
264,1,2026-03-11,10:00,App,Stretching,118
264,1,2025-04-11,11:00,App,Funcional,47
264,1,2025-11-02,07:30,Tarjeta,CrossFit,83
264,1,2025-02-19,07:00,QR,Natación,31
264,1,2026-06-06,20:00,QR,Body Pump,67
264,1,2026-01-26,17:00,Tarjeta,,93
264,1,2026-04-20,19:00,Torniquete,Boxing,39
264,1,2026-05-12,20:00,Tarjeta,Pilates,49
264,1,2025-08-28,10:00,QR,,58
264,1,2025-02-25,21:00,Tarjeta,CrossFit,35
264,1,2025-07-29,11:00,App,,32
264,1,2025-06-01,20:00,Tarjeta,Stretching,63
264,1,2025-08-09,21:00,Tarjeta,,93
264,1,2025-11-04,19:00,Tarjeta,Yoga,41
264,1,2025-06-15,07:30,App,Spinning,54
264,1,2025-06-21,10:00,Tarjeta,Natación,112
264,1,2026-02-25,10:00,Tarjeta,Funcional,83
264,1,2026-01-22,17:00,Torniquete,Zumba,120
264,1,2025-08-12,18:00,Torniquete,Natación,112
264,1,2025-12-02,10:00,App,,99
264,1,2026-06-24,11:00,App,Zumba,73
264,1,2025-10-12,21:00,QR,Pilates,82
264,1,2026-05-17,08:00,Torniquete,,36
264,1,2025-03-01,07:30,App,Pilates,34
264,1,2026-05-01,10:00,QR,,68
264,1,2026-06-20,21:00,Tarjeta,Funcional,69
264,1,2025-07-31,21:00,App,Funcional,36
264,1,2025-06-13,19:00,Torniquete,,77
264,1,2025-04-17,20:00,Torniquete,Pilates,113
264,1,2025-04-07,10:00,QR,,41
264,1,2025-03-27,07:30,Tarjeta,Natación,68
264,1,2025-12-18,12:00,QR,Body Pump,71
264,1,2026-05-12,19:00,QR,,53
264,1,2025-08-16,21:00,Torniquete,Pilates,42
264,1,2025-12-01,07:00,Torniquete,Boxing,104
264,1,2025-04-13,20:00,QR,CrossFit,66
264,1,2026-03-14,20:00,Torniquete,CrossFit,53
264,1,2025-08-06,07:00,Torniquete,Stretching,78
264,1,2025-12-22,07:30,QR,Stretching,91
264,1,2026-01-25,07:00,Tarjeta,Stretching,65
264,1,2025-12-26,07:30,App,,51
264,1,2025-03-03,08:00,Torniquete,Funcional,82
264,1,2025-08-29,08:00,QR,,51
264,1,2026-01-03,07:00,QR,Stretching,86
264,1,2025-07-17,09:00,App,,55
264,1,2025-04-12,11:00,Torniquete,,75
264,1,2025-05-04,20:00,QR,Funcional,70
264,1,2025-03-28,17:00,App,Funcional,37
265,3,2026-06-05,21:00,Torniquete,Body Pump,92
265,3,2025-05-08,09:00,App,Pilates,44
265,3,2025-05-24,21:00,Torniquete,Natación,105
265,3,2026-01-03,18:00,App,Yoga,46
265,3,2025-10-11,12:00,Tarjeta,Zumba,43
265,3,2026-03-02,17:00,QR,Funcional,48
265,3,2026-01-08,11:00,Tarjeta,,42
265,3,2026-01-07,19:00,App,Spinning,105
265,3,2026-03-10,09:00,App,Pilates,68
265,3,2025-04-27,07:30,Tarjeta,,52
265,3,2026-05-19,09:00,Tarjeta,Natación,55
265,3,2025-07-02,18:00,Torniquete,Spinning,45
265,3,2025-05-14,07:30,App,Body Pump,94
265,3,2026-04-24,17:00,Torniquete,CrossFit,78
265,3,2025-06-15,18:00,Torniquete,Body Pump,92
265,3,2026-06-09,20:00,Tarjeta,Pilates,38
265,3,2025-07-28,20:00,App,Funcional,89
265,3,2026-06-13,18:00,QR,Pilates,85
265,3,2025-12-18,21:00,QR,Stretching,77
265,3,2025-10-10,20:00,App,Stretching,101
265,3,2025-12-01,20:00,App,Funcional,39
265,3,2026-05-12,07:00,QR,Spinning,75
265,3,2026-05-11,10:00,App,Natación,92
265,3,2025-10-22,12:00,Tarjeta,Spinning,33
265,3,2025-05-06,07:30,Tarjeta,Natación,84
265,3,2025-07-25,07:30,Torniquete,CrossFit,118
265,3,2026-04-13,10:00,Torniquete,Body Pump,111
265,3,2025-06-24,07:00,QR,Stretching,36
265,3,2025-12-13,07:30,App,Stretching,71
265,3,2025-05-23,17:00,Torniquete,,78
265,3,2025-07-08,21:00,App,Spinning,42
265,3,2025-05-21,19:00,Tarjeta,Spinning,30
265,3,2026-06-04,19:00,App,,32
265,3,2026-01-09,20:00,Tarjeta,Boxing,117
265,3,2026-01-15,17:00,App,Funcional,117
265,3,2025-09-26,21:00,App,,119
265,3,2026-03-13,18:00,Tarjeta,Pilates,66
265,3,2026-05-05,19:00,Torniquete,Spinning,49
265,3,2025-08-11,20:00,Torniquete,Yoga,97
265,3,2025-05-17,08:00,App,,69
265,3,2025-12-29,17:00,Tarjeta,Natación,112
265,3,2025-08-31,12:00,QR,Funcional,88
265,3,2025-10-17,18:00,QR,Boxing,52
265,3,2025-05-17,07:30,QR,Yoga,51
265,3,2026-04-07,12:00,QR,Body Pump,111
265,3,2025-06-16,18:00,QR,Boxing,71
265,3,2025-09-21,20:00,QR,,35
265,3,2025-12-31,12:00,App,Spinning,100
265,3,2025-07-14,07:00,Torniquete,,32
265,3,2026-06-20,21:00,App,Natación,59
265,3,2025-06-28,19:00,Torniquete,,38
265,3,2025-05-09,20:00,Tarjeta,Body Pump,81
265,3,2025-10-17,19:00,Torniquete,Pilates,101
265,3,2025-09-27,20:00,Torniquete,Stretching,43
265,3,2026-01-24,07:00,Torniquete,CrossFit,61
265,3,2025-07-02,07:00,App,Body Pump,87
265,3,2025-07-25,17:00,Tarjeta,Funcional,68
265,3,2026-03-13,09:00,Tarjeta,Spinning,106
265,3,2025-11-28,07:30,Torniquete,Funcional,44
265,3,2026-01-26,08:00,QR,Boxing,94
265,3,2025-07-20,07:00,QR,,60
265,3,2025-07-25,10:00,Tarjeta,Body Pump,94
265,3,2026-06-03,08:00,Torniquete,Yoga,61
265,3,2026-03-17,12:00,QR,,43
266,1,2026-04-29,19:00,Torniquete,,79
266,1,2026-06-29,08:00,Tarjeta,Funcional,114
266,1,2026-07-12,07:30,QR,CrossFit,45
266,1,2026-05-11,07:30,QR,,49
266,1,2026-06-09,21:00,App,Spinning,91
266,1,2026-04-26,07:30,QR,,33
266,1,2026-05-09,11:00,Tarjeta,Body Pump,118
266,1,2026-04-30,09:00,Torniquete,Spinning,102
266,1,2026-05-28,21:00,QR,Stretching,51
266,1,2026-05-12,10:00,App,,84
266,1,2026-05-07,10:00,App,Funcional,95
266,1,2026-05-15,10:00,Tarjeta,Natación,83
266,1,2026-05-20,12:00,Tarjeta,Funcional,37
266,1,2026-07-01,11:00,QR,Spinning,92
266,1,2026-04-26,11:00,App,,42
266,1,2026-05-17,18:00,App,Boxing,32
266,1,2026-07-08,08:00,Tarjeta,Body Pump,120
266,1,2026-06-01,21:00,QR,Spinning,88
266,1,2026-06-03,21:00,Torniquete,,77
266,1,2026-06-22,17:00,App,,112
266,1,2026-06-11,11:00,App,,47
266,1,2026-04-26,09:00,Torniquete,Boxing,75
266,1,2026-06-13,10:00,Torniquete,,48
266,1,2026-06-30,07:30,App,Stretching,95
266,1,2026-05-20,20:00,Torniquete,,78
266,1,2026-06-10,07:30,App,Boxing,48
266,1,2026-04-30,11:00,App,Spinning,83
266,1,2026-07-04,11:00,Tarjeta,,83
266,1,2026-07-11,07:30,QR,Natación,76
266,1,2026-07-07,18:00,QR,Stretching,74
266,1,2026-05-29,19:00,Torniquete,Funcional,33
266,1,2026-06-25,12:00,QR,Stretching,53
266,1,2026-06-01,21:00,QR,Spinning,54
266,1,2026-06-09,11:00,App,Boxing,75
266,1,2026-07-09,19:00,Torniquete,Pilates,93
266,1,2026-05-01,20:00,App,Yoga,114
266,1,2026-07-02,18:00,Tarjeta,Stretching,114
267,3,2025-03-21,17:00,QR,Stretching,111
267,3,2025-02-11,21:00,QR,Natación,55
267,3,2024-10-12,17:00,QR,Stretching,63
267,3,2025-01-18,18:00,App,,39
267,3,2025-10-12,07:00,Torniquete,,57
267,3,2026-01-05,10:00,Tarjeta,Funcional,104
267,3,2025-11-15,18:00,App,,77
267,3,2025-02-22,12:00,Tarjeta,Boxing,32
267,3,2026-06-28,17:00,QR,Funcional,64
267,3,2025-04-11,10:00,QR,Spinning,85
267,3,2024-12-10,18:00,Torniquete,Spinning,71
267,3,2025-10-17,11:00,QR,Pilates,96
267,3,2025-02-07,11:00,App,Spinning,75
267,3,2025-07-08,17:00,Torniquete,Body Pump,97
267,3,2026-05-02,08:00,Torniquete,Yoga,59
267,3,2025-03-27,10:00,Tarjeta,Stretching,68
267,3,2026-03-25,09:00,Tarjeta,CrossFit,40
267,3,2025-10-15,11:00,Torniquete,Yoga,41
267,3,2025-05-15,08:00,App,Yoga,51
267,3,2025-06-21,21:00,Torniquete,,39
267,3,2025-10-19,17:00,Torniquete,Boxing,64
267,3,2025-10-09,12:00,Torniquete,Yoga,94
267,3,2025-05-01,07:30,QR,Body Pump,111
267,3,2024-12-09,10:00,Torniquete,Stretching,107
267,3,2025-07-21,19:00,Tarjeta,Natación,36
267,3,2025-02-24,09:00,App,,83
267,3,2025-12-02,10:00,Torniquete,Yoga,83
267,3,2024-10-15,18:00,QR,Natación,72
267,3,2025-02-19,18:00,App,Natación,81
267,3,2025-01-12,18:00,App,Yoga,84
267,3,2025-12-04,07:00,App,Zumba,51
267,3,2026-05-06,11:00,QR,,76
267,3,2025-09-28,18:00,Tarjeta,Funcional,109
267,3,2024-12-22,21:00,Torniquete,Yoga,78
267,3,2025-07-08,20:00,App,,90
267,3,2025-07-17,10:00,App,Pilates,91
267,3,2025-10-31,17:00,App,Boxing,119
267,3,2026-01-11,18:00,Tarjeta,,43
267,3,2026-07-07,08:00,Tarjeta,Pilates,51
267,3,2024-11-12,07:30,App,Yoga,74
267,3,2025-12-12,07:00,QR,,60
267,3,2024-11-06,12:00,App,Yoga,115
267,3,2026-02-15,09:00,App,Spinning,113
267,3,2025-11-23,11:00,Torniquete,Boxing,62
267,3,2025-12-08,19:00,Torniquete,Natación,56
267,3,2025-01-04,07:00,App,CrossFit,38
267,3,2026-04-06,08:00,App,Pilates,59
267,3,2026-05-11,07:00,Torniquete,Zumba,41
267,3,2025-05-16,19:00,Tarjeta,Boxing,114
267,3,2026-03-26,18:00,QR,Body Pump,72
267,3,2025-06-20,17:00,App,Boxing,119
267,3,2024-12-06,12:00,Tarjeta,,54
267,3,2026-07-06,18:00,Tarjeta,,85
267,3,2024-12-12,08:00,App,Funcional,104
267,3,2025-02-02,20:00,Torniquete,Natación,90
267,3,2025-06-06,08:00,Tarjeta,,115
267,3,2026-04-15,07:30,App,Pilates,107
267,3,2026-02-28,07:30,App,Natación,103
267,3,2025-10-01,21:00,QR,Body Pump,40
267,3,2025-07-21,12:00,Torniquete,Spinning,42
267,3,2025-03-19,11:00,Tarjeta,,85
267,3,2025-01-14,07:00,Tarjeta,,116
267,3,2026-01-19,17:00,QR,Funcional,73
267,3,2026-01-25,17:00,Torniquete,CrossFit,46
267,3,2024-11-11,21:00,Torniquete,,103
267,3,2024-11-08,21:00,Torniquete,Natación,106
267,3,2025-02-02,21:00,Torniquete,Funcional,33
267,3,2026-05-04,09:00,QR,Natación,35
267,3,2026-03-20,11:00,Tarjeta,Stretching,88
267,3,2025-05-20,10:00,App,Stretching,36
267,3,2024-12-02,11:00,Torniquete,Pilates,55
267,3,2026-07-05,11:00,Tarjeta,CrossFit,110
267,3,2026-04-15,12:00,QR,,93
267,3,2024-09-16,11:00,QR,,54
267,3,2025-12-26,11:00,QR,Funcional,33
267,3,2025-07-29,09:00,QR,Funcional,77
267,3,2026-07-07,18:00,App,Boxing,84
267,3,2026-02-16,10:00,Tarjeta,Zumba,110
267,3,2026-01-05,07:30,App,Spinning,88
267,3,2024-12-03,11:00,App,Boxing,38
267,3,2024-12-28,11:00,Torniquete,CrossFit,88
267,3,2024-11-15,11:00,Tarjeta,,96
267,3,2025-03-05,17:00,Torniquete,Body Pump,84
267,3,2025-08-22,19:00,App,,100
267,3,2026-05-11,19:00,QR,,66
267,3,2025-04-10,07:00,QR,,56
267,3,2024-11-28,12:00,App,Pilates,106
267,3,2024-11-13,11:00,App,Natación,108
267,3,2025-11-09,08:00,App,,99
267,3,2026-07-03,09:00,Torniquete,Body Pump,38
267,3,2025-12-26,09:00,Torniquete,Body Pump,61
267,3,2026-05-03,21:00,Tarjeta,Body Pump,69
267,3,2025-10-21,21:00,Torniquete,Natación,76
267,3,2025-09-29,17:00,Torniquete,Yoga,70
267,3,2025-09-07,07:00,App,,56
267,3,2026-03-29,11:00,Tarjeta,,74
267,3,2025-10-11,10:00,Tarjeta,Funcional,48
267,3,2025-02-20,07:30,Torniquete,Body Pump,72
267,3,2026-01-31,08:00,Torniquete,Natación,35
267,3,2025-12-11,17:00,QR,Stretching,48
267,3,2025-01-04,08:00,Tarjeta,Stretching,55
267,3,2026-07-09,09:00,Tarjeta,Natación,59
268,5,2026-06-30,21:00,Torniquete,Zumba,99
268,5,2026-06-17,09:00,Tarjeta,Boxing,120
268,5,2026-06-18,21:00,App,Yoga,62
268,5,2026-07-11,07:00,App,Natación,66
268,5,2026-06-19,07:00,Torniquete,,82
269,4,2026-04-24,08:00,Torniquete,Stretching,55
269,4,2026-06-10,08:00,App,Yoga,45
269,4,2025-12-23,10:00,Torniquete,Funcional,74
269,4,2026-04-27,12:00,App,CrossFit,66
269,4,2026-06-15,21:00,Tarjeta,Funcional,114
269,4,2026-04-13,07:30,Tarjeta,Pilates,89
269,4,2026-03-24,17:00,App,Body Pump,68
269,4,2026-04-11,10:00,QR,Spinning,108
269,4,2026-03-12,08:00,Torniquete,Zumba,115
269,4,2025-12-24,10:00,Torniquete,Body Pump,116
269,4,2026-05-10,17:00,Torniquete,,35
269,4,2026-07-02,17:00,Tarjeta,Zumba,88
269,4,2026-04-22,21:00,App,Zumba,58
269,4,2026-04-09,07:30,Tarjeta,,74
269,4,2026-04-28,10:00,Torniquete,Natación,41
269,4,2026-02-03,07:00,QR,Spinning,80
269,4,2026-05-08,08:00,Torniquete,Stretching,36
269,4,2026-01-05,21:00,Torniquete,Spinning,31
269,4,2026-06-24,08:00,App,Zumba,110
269,4,2026-03-22,12:00,QR,CrossFit,54
269,4,2026-03-22,07:30,App,Yoga,105
269,4,2026-07-07,12:00,Torniquete,Boxing,92
269,4,2026-01-26,11:00,QR,Funcional,56
269,4,2026-06-21,09:00,Tarjeta,Boxing,75
269,4,2026-03-26,08:00,QR,,58
269,4,2026-03-29,09:00,Torniquete,Zumba,89
269,4,2026-01-28,21:00,Torniquete,Zumba,46
269,4,2025-12-20,09:00,QR,Body Pump,118
269,4,2026-01-08,19:00,Torniquete,CrossFit,34
269,4,2026-03-19,11:00,Tarjeta,Pilates,108
269,4,2026-07-04,19:00,App,Natación,108
269,4,2026-01-20,21:00,Torniquete,Boxing,50
269,4,2026-02-07,07:30,QR,Zumba,81
269,4,2026-01-25,19:00,Tarjeta,Stretching,92
269,4,2026-04-19,18:00,App,Natación,114
269,4,2026-05-01,11:00,App,Zumba,47
269,4,2026-03-18,21:00,App,,85
269,4,2026-02-15,21:00,App,,75
269,4,2026-04-18,11:00,App,Yoga,53
269,4,2026-01-18,11:00,Torniquete,Stretching,36
269,4,2026-03-03,18:00,QR,Stretching,59
269,4,2026-03-09,09:00,App,,77
269,4,2026-02-11,12:00,QR,Body Pump,60
269,4,2026-05-21,07:30,Torniquete,Zumba,100
269,4,2026-02-13,19:00,Torniquete,Funcional,116
269,4,2025-12-20,10:00,Torniquete,Stretching,98
269,4,2025-12-24,08:00,Torniquete,Pilates,82
269,4,2026-06-19,21:00,Tarjeta,,116
269,4,2025-12-25,08:00,Tarjeta,Boxing,67
269,4,2026-02-23,18:00,QR,Boxing,36
269,4,2026-04-20,10:00,QR,Boxing,89
269,4,2025-12-30,11:00,App,Yoga,68
269,4,2026-06-29,19:00,Tarjeta,Natación,118
269,4,2026-03-23,21:00,Tarjeta,CrossFit,36
269,4,2026-01-20,19:00,Tarjeta,Boxing,52
269,4,2026-04-16,12:00,Torniquete,Yoga,116
269,4,2026-07-01,20:00,Torniquete,,67
269,4,2026-06-07,12:00,App,Zumba,83
269,4,2026-01-26,07:00,Torniquete,Stretching,106
269,4,2026-03-18,12:00,App,Boxing,63
269,4,2026-06-01,19:00,QR,Zumba,104
269,4,2026-04-17,12:00,App,Body Pump,35
269,4,2026-07-09,09:00,Tarjeta,CrossFit,64
269,4,2026-02-20,20:00,QR,Pilates,38
269,4,2026-04-19,11:00,Tarjeta,Spinning,98
269,4,2025-12-24,20:00,App,Pilates,47
269,4,2026-02-11,21:00,QR,Boxing,68
269,4,2026-03-27,12:00,Torniquete,Zumba,115
269,4,2026-05-05,17:00,Torniquete,,93
269,4,2026-02-01,07:00,QR,CrossFit,32
269,4,2026-01-28,10:00,Tarjeta,Body Pump,50
269,4,2026-05-01,17:00,Torniquete,,65
269,4,2026-04-11,11:00,App,Body Pump,91
269,4,2026-03-07,10:00,Torniquete,Funcional,109
269,4,2026-04-27,19:00,QR,Body Pump,113
269,4,2026-05-08,21:00,Torniquete,Yoga,50
269,4,2026-04-08,12:00,Tarjeta,Yoga,36
269,4,2026-01-27,21:00,App,Stretching,99
269,4,2026-03-09,17:00,Tarjeta,Stretching,34
269,4,2026-05-21,21:00,Torniquete,Stretching,103
269,4,2026-07-06,07:30,Torniquete,,86
269,4,2026-02-07,21:00,App,Spinning,76
269,4,2026-06-26,21:00,Tarjeta,,53
269,4,2026-03-15,17:00,App,Zumba,31
269,4,2026-03-26,19:00,QR,CrossFit,113
270,5,2026-06-18,07:30,Torniquete,,40
270,5,2026-06-01,21:00,QR,,79
270,5,2026-05-14,07:30,App,CrossFit,40
270,5,2026-07-06,19:00,Torniquete,CrossFit,90
270,5,2026-05-11,18:00,App,,49
270,5,2026-05-17,09:00,Torniquete,Boxing,44
270,5,2026-06-12,12:00,Tarjeta,Zumba,57
270,5,2026-03-29,12:00,Torniquete,Pilates,76
270,5,2026-04-28,09:00,App,CrossFit,69
270,5,2026-04-26,19:00,App,,35
270,5,2026-06-28,19:00,QR,Spinning,54
270,5,2026-07-08,20:00,App,Boxing,112
270,5,2026-07-06,09:00,Torniquete,Funcional,75
270,5,2026-05-02,08:00,QR,Natación,40
270,5,2026-05-06,07:30,QR,CrossFit,90
270,5,2026-07-04,10:00,Tarjeta,,97
270,5,2026-05-15,12:00,App,Zumba,51
